price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_renovated;sqft_living15;sqft_lot15
253101;3;2;1239;6036;1;N;0;Average;7;1239;0;0;2060;5746
275000;3;2;1710;7230;2;N;0;Average;7;1710;0;0;1720;6537
5e+05;3;2;1560;1156;3;N;0;Average;8;1560;0;0;1560;1728
730000;3;4;2440;3502;2;N;0;Average;7;1970;470;0;2440;3417
332000;3;2;1340;13115;1;N;0;Average;7;1340;0;0;1370;10800
250000;2;1;990;10556;2;N;0;Average;7;990;0;0;1350;7295
369900;4;2;2820;33750;2;N;0;Good;9;2820;0;0;2510;36180
454450;4;3;2810;6000;2;N;0;Average;9;2810;0;0;2790;6000
244000;3;1;2000;15900;1;N;0;Average;6;1000;1000;0;1760;10500
729500;3;2;1660;1091;3;N;1;Average;9;1530;130;0;1510;1352
8e+05;3;3;2220;4000;2;N;0;Average;8;1700;520;2000;1800;4000
585000;4;2;2500;7000;1;N;0;Average;7;1250;1250;0;1680;7000
818000;3;3;2200;4800;2;N;2;Average;7;1910;290;1996;1410;4800
589000;4;3;2440;9600;2;N;0;Very Good;7;2440;0;0;2290;9600
305000;3;1;1030;5350;1;N;0;Average;7;1030;0;2009;1030;5250
936000;3;2;2960;12420;1;N;2;Good;8;1480;1480;0;2700;9106
529219;4;2;1990;7610;1;N;0;Good;8;1290;700;0;1820;8198
850000;4;3;4350;112750;1;N;0;Average;9;2200;2150;0;2180;223027
815000;3;2;1370;8671;1;N;0;Average;7;1370;0;0;1580;8671
740000;4;2;3360;15091;2;N;0;Average;9;3360;0;0;1930;9936
1150000;4;4;3760;20609;2;N;0;Average;11;3760;0;0;3360;15761
440000;4;2;2250;7526;2;N;0;Average;8;2250;0;0;1980;7526
220000;3;2;1660;15600;2;N;0;Average;7;1660;0;0;1660;14400
291000;4;2;1890;7616;1;N;0;Good;8;1260;630;0;1890;7420
187250;2;1;710;14700;1;N;0;Very Good;6;710;0;0;1320;14700
560000;3;2;2840;216493;2;N;0;Average;9;2840;0;0;2820;175111
491000;3;2;2005;7000;1;N;0;Average;7;1605;400;0;1750;4500
425000;3;2;1680;14630;1.5;N;0;Average;8;1680;0;0;1920;14630
550000;3;1;1600;5000;1.5;N;0;Average;7;1110;490;0;1380;5000
579000;3;1;1590;5400;1;N;1;Average;8;1280;310;0;2140;7161
6e+05;4;2;2260;43847;2;N;0;Average;8;2260;0;0;2470;37304
2945000;5;4;4340;5722;3;N;4;Average;10;4340;0;0;1770;5250
599950;4;2;2720;7810;1;N;0;Average;8;1510;1210;0;2120;7315
425000;3;2;1400;6970;2;N;0;Average;8;1400;0;0;1800;8140
425000;4;2;1900;2766;2;N;0;Average;8;1900;0;0;1900;2604
910000;4;2;2770;9798;2;N;0;Good;9;2770;0;0;3040;11100
490000;3;2;1470;2500;2;N;0;Average;8;1080;390;0;1640;4300
645000;4;2;2250;10696;2;N;0;Average;8;2250;0;0;2340;13286
532500;3;3;3140;37120;1;N;0;Average;9;1760;1380;0;2100;13500
265950;3;2;1150;8450;1;N;0;Good;6;1150;0;0;1160;6800
480000;5;5;3830;35000;1;N;0;Average;8;2130;1700;0;2750;36150
820000;4;3;2420;4635;1.5;N;0;Very Good;7;2420;0;0;1590;3150
425000;3;2;1670;107157;1;N;0;Average;7;1670;0;0;3310;108900
382000;5;2;2880;11965;2;N;0;Good;8;2880;0;0;2370;10715
788500;4;2;2510;133729;2;N;0;Good;8;2510;0;0;2510;69696
372977;3;2;1690;1618;2;N;0;Average;8;1150;540;0;1690;1618
1800000;4;4;6370;205603;2;N;0;Average;12;6370;0;0;1490;33580
653000;3;2;2800;17300;1;N;0;Good;8;1420;1380;0;2140;12650
326000;3;2;1930;3462;2;N;0;Average;7;1930;0;0;1930;2952
345000;2;2;1800;26615;1;N;0;Very Good;7;1240;560;0;2010;26337
208000;2;1;1160;5750;1;N;0;Good;6;1160;0;0;1160;8250
6e+05;4;2;2420;7744;2;N;0;Average;9;2420;0;0;2820;11129
443500;3;2;1920;7598;1;N;0;Good;8;1920;0;0;2220;7598
605000;3;3;3230;9576;1.5;N;0;Good;8;3230;0;0;2820;9576
550000;3;3;2230;14400;1;N;0;Good;8;1460;770;0;2200;13280
1890000;4;4;4285;9345;2;N;0;Average;10;4285;0;0;1570;8994
681716;4;2;3150;7277;2;N;0;Average;9;3150;0;0;3030;8643
720000;4;3;3550;12327;1.5;N;0;Good;10;2180;1370;0;3170;12937
675000;4;2;2220;7230;1;N;1;Average;8;1280;940;0;2210;7230
680000;6;2;3180;9375;1;N;0;Good;8;1590;1590;0;2670;9625
825000;2;2;2050;4000;1.5;N;2;Average;8;2050;0;0;1940;4000
443000;3;2;2430;7049;2;N;0;Average;8;2430;0;0;1770;7049
450000;2;1;1010;3627;1;N;2;Good;6;1010;0;0;1630;4040
275000;4;1;1770;7345;1.5;N;0;Average;7;1770;0;0;1580;7345
432500;4;2;3172;5033;2;N;0;Average;8;3172;0;0;2704;5232
679950;3;2;2230;3939;2;N;0;Average;8;2230;0;0;2230;4200
412000;4;2;1960;5000;1;N;0;Average;7;980;980;0;1300;5000
309620;3;2;1860;3730;2;N;0;Average;8;1860;0;0;2110;4509
775000;4;4;3390;3960;2;N;0;Average;10;3390;0;0;2990;3400
650000;4;3;2900;15535;1;N;2;Good;7;1870;1030;0;2330;10217
679000;4;2;3680;7236;2;N;0;Average;10;3680;0;0;3310;7180
749995;4;3;3430;9870;2;N;0;Average;9;3430;0;0;3360;9724
156000;2;1;600;4000;1;N;0;Average;5;600;0;0;1290;6973
360000;5;2;2120;2400;1;N;0;Good;6;1080;1040;0;1690;4400
429000;3;2;1430;9240;2;N;0;Average;7;1430;0;0;1480;8125
880000;4;2;3070;8250;1;N;0;Very Good;8;2100;970;0;2270;8800
471001;3;2;1800;6000;1;N;0;Very Good;7;900;900;0;1800;3000
782000;4;4;3780;7769;2;N;0;Average;9;3110;670;0;3310;7945
692000;3;2;3490;28213;1.5;N;2;Average;9;2242;1248;0;2120;56628
229000;3;2;1540;6000;1;N;0;Good;6;1540;0;0;1490;8213
776500;4;2;2290;10372;1;N;0;Average;7;1510;780;1987;1900;8109
499950;3;1;1440;5580;1.5;N;0;Average;7;1440;0;0;2010;5580
455000;3;2;1180;932;3;N;0;Average;8;1180;0;0;1180;2632
417000;3;2;1340;10224;1;N;0;Good;7;1340;0;0;1340;10440
657000;5;2;2530;10190;1;N;0;Good;7;1290;1240;0;2040;8560
358000;3;2;1610;6655;2;N;0;Good;7;1610;0;0;1780;7529
550000;3;1;1010;6120;1;N;0;Average;6;1010;0;0;1260;5977
2680000;5;3;4290;20445;2;N;0;Good;11;4290;0;0;3620;22325
5e+05;4;3;2260;7209;1;N;3;Average;7;1330;930;0;1790;10860
661000;2;2;1750;46173;2;N;0;Good;8;1750;0;0;2220;42224
718500;3;2;2910;6600;2;N;0;Good;7;1920;990;1988;1370;5500
470000;3;1;1010;5000;1;N;0;Average;7;1010;0;0;1680;5000
380000;3;2;1440;3218;1;N;0;Average;7;850;590;0;1170;5000
680000;2;1;1020;8442;1;N;4;Good;7;920;100;0;2550;10323
250000;3;2;1470;12096;1;N;0;Good;6;1470;0;0;1470;10966
965000;4;2;2460;5000;2;N;0;Very Good;8;1620;840;0;2320;5000
247500;4;2;2460;5921;1;N;0;Good;7;1230;1230;0;1260;6648
360000;3;2;1960;8846;1;N;3;Good;6;980;980;0;2190;6363
1195000;4;4;4050;9517;2;N;0;Average;11;3360;690;0;3330;9436
5e+05;3;2;1560;16194;1;N;0;Average;8;1560;0;0;2430;16193
305000;4;2;1800;13551;1;N;0;Good;7;1800;0;0;1730;13551
394950;3;2;2050;8172;2;N;0;Average;8;2050;0;0;2140;5664
750000;3;2;2620;43832;2;N;0;Average;8;2620;0;0;2620;120686
225000;3;1;1040;6535;1;N;0;Average;6;1040;0;0;1100;6535
476500;4;2;1670;10200;1;N;0;Average;7;1390;280;0;1720;6860
1e+06;4;2;2100;4560;1.5;N;0;Good;8;2100;0;0;1930;4560
332000;3;2;1530;9406;1;N;0;Average;7;1270;260;0;1700;7682
390000;3;2;1610;13500;1;N;0;Average;7;1060;550;0;1540;11479
4e+05;4;2;2680;13680;2;N;2;Good;7;2350;330;1965;1430;11000
410000;3;2;1440;7112;1;N;0;Average;7;1180;260;0;1570;9152
270000;3;2;1300;1920;2;N;0;Average;8;850;450;0;1300;1344
852500;3;2;2630;10100;1;N;0;Good;9;1580;1050;0;2400;9700
545000;4;2;2080;8504;2;N;0;Average;8;2080;0;0;2000;6773
265000;3;2;1560;10489;1;N;0;Very Good;7;1560;0;0;1400;10489
1210000;4;4;4980;18069;2;N;3;Average;11;4980;0;0;4080;14577
490000;2;2;1440;6265;1;N;0;Average;8;1440;0;0;1810;5209
970000;5;3;3480;15185;2;N;0;Good;8;3480;0;0;3030;14257
492000;3;2;2770;39927;1;N;0;Good;8;1580;1190;0;2420;36384
553000;2;2;1400;1512;2;N;0;Average;8;940;460;0;1400;3500
265000;3;1;1360;5967;1;N;0;Average;6;1360;0;0;1360;6052
195000;3;1;1070;22489;1;N;0;Average;7;1070;0;0;1880;20250
266000;3;2;1940;8547;1;N;0;Average;7;1460;480;0;1750;7803
4e+05;3;2;1760;6875;1;N;0;Good;8;1760;0;0;1670;13650
485000;4;2;2050;8913;1;N;0;Average;7;1330;720;0;1290;8550
548000;2;1;1470;3864;1;N;0;Good;7;1170;300;0;1570;3864
279000;3;2;1660;7388;2;N;0;Average;7;1660;0;0;2240;6228
770000;3;2;2350;5700;1.5;N;0;Good;8;1810;540;0;2170;6000
670000;3;2;1490;4400;1.5;N;0;Good;7;1490;0;0;1560;4400
415000;1;1;760;3000;1;N;0;Average;7;760;0;0;1270;3000
411000;2;2;1590;2088;2;N;0;Average;9;1590;0;0;2320;3174
379900;5;4;2800;7350;2;N;0;Average;7;2800;0;0;2190;7620
885000;3;2;2060;9552;1;N;0;Good;9;1610;450;0;2930;11212
585000;2;2;1830;7200;1;N;2;Good;7;1070;760;0;1570;6000
465000;3;2;1280;4720;1;N;0;Good;7;850;430;0;1280;4720
275000;2;2;1270;32175;1;N;0;Good;7;1270;0;0;1270;10200
898888;3;2;2080;3729;2;N;0;Average;9;2080;0;0;2080;4000
260000;4;2;1810;7480;1;N;0;Average;7;1230;580;0;1870;9594
759000;4;2;2100;4750;1;N;0;Average;7;1340;760;0;1700;4125
7e+05;4;2;2770;5686;2;N;0;Average;9;2770;0;0;2910;5000
439990;3;2;2340;5171;2;N;0;Average;8;2340;0;0;2790;5684
275436;4;3;2170;9658;1.5;N;0;Average;7;2170;0;0;1490;9731
489950;3;2;2480;10804;1;N;0;Average;8;1800;680;0;2480;10400
280000;3;1;1090;10710;1;N;0;Good;7;1090;0;0;1090;10440
380000;0;0;1470;979;3;N;2;Average;8;1470;0;0;1470;1399
475000;2;1;870;7975;1;N;2;Average;7;870;0;0;1080;5722
362000;3;2;1640;14374;1;N;0;Good;7;1140;500;0;2020;10500
418000;2;2;1480;1349;2;N;0;Average;7;1240;240;0;1550;1349
280500;3;1;1220;4541;1;N;0;Average;7;890;330;0;1670;3429
756450;4;2;3210;8400;1.5;N;0;Very Good;7;2040;1170;0;2540;6458
725000;4;3;2630;7505;2;N;0;Average;8;2630;0;0;2670;7506
295000;3;2;1850;7800;2;N;0;Average;9;1850;0;0;2360;8000
182500;3;1;910;7194;1;N;0;Good;7;910;0;0;1530;7200
7e+05;4;3;3350;199253;2;N;0;Average;10;3350;0;0;3350;183897
369950;4;2;2050;4502;2;N;0;Average;7;2050;0;0;2480;4504
539000;2;2;1900;5175;1;N;0;Average;7;1200;700;0;1370;5175
479000;4;2;2050;6705;1;N;0;Good;7;1230;820;0;1610;7292
915557;5;3;3740;11536;2;N;0;Good;9;2540;1200;0;2920;11258
536000;4;2;2880;8833;2;N;0;Average;7;2880;0;0;2570;5234
880000;3;2;2870;5163;2;N;0;Average;9;2870;0;0;1630;7995
6e+05;2;1;2120;6897;1;N;0;Good;7;1060;1060;0;1900;4462
182000;3;1;1060;7350;1;N;0;Good;7;1060;0;0;1060;7350
470000;3;2;1730;38884;1;N;0;Average;8;1730;0;0;2130;91040
226000;3;1;1520;7200;1;N;0;Average;7;1030;490;0;1530;7201
306000;3;1;910;8658;1;N;0;Average;7;910;0;0;1170;10200
478000;3;1;1280;2580;1.5;N;0;Average;8;1280;0;2014;1410;3150
550000;4;2;2890;9045;2;N;0;Average;8;2890;0;0;2840;10114
457500;3;1;1210;7636;1;N;0;Good;7;1210;0;0;1530;5900
998000;4;2;2910;10189;2;N;0;Average;9;2910;0;0;2780;10125
450000;3;2;1010;2820;1.5;N;0;Average;7;1010;0;0;1330;3000
592000;4;2;2300;11165;2;N;0;Good;8;2300;0;0;2170;11165
567000;4;2;2630;11213;1;N;2;Good;8;1430;1200;0;2240;15186
297000;4;2;1790;5341;1;N;0;Good;7;1050;740;0;1540;6916
416000;3;2;1790;11542;1;N;0;Very Good;7;1190;600;0;1790;9131
550120;5;2;2620;8050;1;N;0;Average;8;1520;1100;0;2030;7676
799000;5;3;2500;19783;1;N;3;Good;8;2500;0;0;1700;15375
194000;4;2;1760;7700;1;N;0;Good;7;1760;0;0;1870;7316
3e+05;3;2;1260;2550;2;N;0;Average;7;1260;0;0;1590;3825
415000;6;1;1370;5080;1.5;N;0;Average;6;1120;250;0;1020;5080
506000;3;2;2180;7700;1;N;0;Average;8;1480;700;0;2180;7604
720000;3;3;3410;25741;2;N;0;Good;8;3410;0;0;1660;25865
515000;4;2;2890;7306;2;N;0;Average;7;2890;0;0;2850;6687
869000;4;3;3740;30884;2;N;0;Average;9;3060;680;0;3240;37031
465000;3;2;2050;15035;2;N;0;Average;9;2050;0;0;1300;15836
567500;3;2;2300;7398;2;N;0;Average;8;2300;0;0;2580;6983
390000;2;1;1270;8164;1;N;0;Good;6;1270;0;0;1580;9095
825000;4;4;3920;11086;2;N;0;Average;10;3920;0;0;3740;10880
719950;3;2;2190;2416;3;N;0;Average;8;2190;0;0;1510;3615
420000;3;2;1060;38644;1;N;0;Average;7;1060;0;0;1310;11416
423500;3;2;2000;10490;1;N;0;Average;8;1430;570;0;1530;7659
245500;2;1;790;7500;1;N;0;Average;6;790;0;0;1970;8970
350000;3;1;940;7811;1;N;0;Average;6;940;0;0;1180;7490
245000;3;1;990;9599;1;N;0;Good;6;990;0;0;1216;10364
569950;5;4;3380;7805;2;N;0;Average;8;3380;0;0;2790;7805
585000;3;2;2290;5089;2;N;0;Average;9;2290;0;0;2290;7984
493000;3;3;1720;6720;1;N;0;Good;7;1270;450;0;1690;3248
190000;3;2;1590;11745;1;N;0;Average;7;1090;500;0;1540;12530
185000;3;2;1370;8470;1;N;0;Good;7;1370;0;0;1710;8800
297000;5;2;1970;8605;2;N;0;Good;7;1970;0;0;1970;8460
425000;2;1;1270;6000;1;N;0;Average;7;1270;0;0;1770;6000
290000;3;2;1760;6600;1;N;0;Average;7;1760;0;0;2590;6600
438200;2;2;1600;5643;1;N;0;Average;7;1600;0;0;1600;5746
366400;4;2;2040;14383;1;N;0;Good;8;1270;770;0;2030;11500
550000;3;2;1670;10798;1;N;0;Good;8;1670;0;0;2290;10798
260000;2;1;570;81893;1;N;1;Average;6;570;0;0;2040;115434
379900;3;2;1800;2792;2;N;0;Average;8;1800;0;0;1580;2617
242050;3;2;2170;9900;1;N;0;Average;7;1690;480;0;1420;10614
340000;4;2;1954;4805;2;N;0;Average;8;1954;0;0;1714;3259
1335000;5;2;4200;5800;2.5;N;0;Good;9;2910;1290;0;3060;5800
313999;4;2;1870;4198;2;N;0;Average;7;1870;0;0;1870;4184
277500;2;2;1190;1236;3;N;0;Average;7;1190;0;0;1390;1756
437500;3;2;1490;4800;2;N;0;Very Good;6;1490;0;0;1500;4800
530000;4;3;2290;5105;2;N;0;Average;8;2290;0;0;2450;5105
240000;3;2;1100;7373;1;N;0;Good;7;1100;0;0;1430;8415
799500;4;2;2760;5750;2;N;0;Average;8;2760;0;0;2760;5390
2574000;4;4;4475;20424;2;Y;4;Average;12;2659;1816;0;4340;5250
312000;4;1;1190;7620;1.5;N;0;Average;6;1190;0;0;1060;7320
523950;3;2;1420;1282;3;N;0;Average;8;1420;0;0;1530;1280
520000;4;3;2020;7357;1;N;0;Average;7;1350;670;0;1690;7804
133400;3;1;900;2550;1;N;0;Good;6;900;0;0;1120;2550
1025000;3;3;2780;4000;2;N;2;Very Good;8;1960;820;0;1490;4800
1049000;4;4;4740;126759;2;N;0;Good;10;4740;0;0;3060;118047
429592;2;3;1992;10946;1.5;Y;4;Very Good;6;1288;704;0;1110;8328
485000;4;1;1620;4080;1.5;N;0;Average;7;1620;0;0;1760;4080
275000;2;1;1180;6552;1;N;0;Good;6;1180;0;0;1070;7200
295000;2;1;1300;39639;1;N;0;Good;6;1300;0;0;1880;98881
430000;4;2;1710;7724;1;N;0;Average;8;1710;0;0;1940;7724
1339000;4;2;4250;19387;2;N;2;Good;9;3260;990;0;3690;17024
427874;3;3;2340;5002;2;N;0;Average;8;2340;0;0;2790;5375
499000;3;1;1270;6250;1;N;0;Average;7;910;360;0;2000;6250
135000;4;1;1460;18599;1.5;N;0;Average;5;1460;0;0;1320;8100
289000;2;1;710;6300;1;N;0;Average;6;710;0;0;740;6300
530000;3;2;2010;11817;2;N;0;Good;8;2010;0;0;2190;10168
319000;3;2;1480;1722;3;N;0;Average;7;1480;0;0;1480;5764
655000;4;2;2990;5669;2;N;0;Average;8;2990;0;0;3110;5058
495000;3;2;1890;6557;1;N;0;Average;8;1890;0;0;1920;6793
824500;4;2;2610;3500;1.5;N;0;Very Good;7;1610;1000;0;1820;3900
354000;4;2;2900;4762;2;N;0;Average;8;2900;0;0;2900;5173
345000;3;1;1120;10176;1;N;0;Average;6;920;200;0;1350;7500
385000;3;1;1250;21303;1;N;0;Average;6;1250;0;0;1250;17920
193000;2;1;680;8640;1;N;0;Good;5;680;0;0;1320;13140
620047;4;2;1760;6000;1;N;0;Average;7;880;880;0;2040;6000
316000;3;2;1900;7479;2;N;0;Good;7;1900;0;0;1520;6559
410000;2;1;800;4342;1;N;0;Average;6;670;130;0;1210;4343
606000;4;2;2110;13850;2;N;0;Average;9;2110;0;0;2520;10194
458000;2;2;990;5850;1;N;0;Good;6;990;0;0;840;6110
279000;4;3;2180;8475;1;N;0;Good;7;1330;850;0;1500;7140
550000;4;2;2810;7549;2;N;0;Average;9;2810;0;0;2750;7642
817000;4;2;2600;10660;2;N;0;Good;8;2600;0;0;3150;10660
549000;3;2;1340;3000;2;N;0;Very Good;7;1340;0;0;1120;3000
596000;2;1;1040;4880;1;N;0;Average;7;1040;0;1975;1500;4590
825000;2;1;1240;42247;1;N;1;Good;7;1240;0;0;1550;12459
445000;3;2;2210;8010;2;N;0;Average;8;2210;0;0;2430;9600
199950;3;3;2270;13590;1.5;N;0;Good;6;1300;970;0;1160;13545
292000;4;2;2060;5950;2;N;0;Average;8;2060;0;0;2242;6406
950000;3;3;3330;15093;2.5;N;0;Average;9;3330;0;0;4340;20031
255000;2;1;920;43560;1;N;0;Good;5;920;0;0;1530;11875
236000;3;2;1560;10919;1;N;0;Average;7;1560;0;0;1730;10919
799000;4;3;3340;5677;2;N;0;Average;9;3340;0;0;3240;5643
579000;3;2;1800;4429;2;N;0;Good;7;1800;0;0;1310;4429
550000;4;2;2080;4080;1;N;0;Very Good;7;1040;1040;0;1340;4080
739999;4;3;3350;6500;2;N;0;Average;10;3350;0;0;2960;6970
425000;2;1;2110;4920;1.5;N;0;Average;7;1460;650;0;1390;4732
514950;3;2;1310;1264;3;N;0;Average;8;1310;0;0;1330;2183
676000;4;2;2800;5368;2;N;0;Average;8;2800;0;0;2790;5368
268300;3;1;1190;9000;1;N;0;Average;7;1190;0;0;1960;7200
8e+05;4;3;3150;7035;2;N;0;Average;9;3150;0;0;3200;7035
695000;5;2;3160;3990;1.5;N;0;Average;7;1870;1290;0;1780;4240
360000;4;3;2580;6740;2;N;0;Average;8;2580;0;0;2010;6740
285000;4;2;1870;8190;1;N;0;Average;7;1100;770;0;1590;9150
880000;4;2;3550;8618;2;N;0;Average;10;3550;0;0;1310;9746
477500;3;2;1860;5146;2;N;0;Average;8;1860;0;0;1950;5146
665000;3;2;2630;10047;2;N;0;Average;9;2630;0;0;2640;10620
385000;4;2;1720;8750;1;N;0;Average;7;860;860;0;1790;8750
344500;4;3;1800;5453;1;N;0;Average;7;1050;750;0;1820;6900
485000;5;2;2140;43124;1;N;2;Good;7;1220;920;0;2520;14677
612000;6;3;3840;14040;1.5;N;3;Average;8;2460;1380;0;2170;6765
545000;5;2;2520;7863;1;N;0;Average;7;1500;1020;0;2030;8580
445000;3;3;1710;1960;2;N;0;Average;8;1360;350;0;1420;955
195500;4;1;1230;8636;1.5;N;0;Good;6;1230;0;0;1168;8316
1315000;4;4;3460;3997;2;N;0;Average;10;2560;900;0;1860;4000
819000;3;4;2130;6150;2;N;2;Very Good;8;1530;600;0;2040;5381
456000;3;2;1440;28516;1;N;0;Good;7;1440;0;0;2080;27049
1297000;6;3;2630;9420;2;N;0;Very Good;9;2510;120;0;1540;4969
5e+05;3;2;1720;5525;1;N;2;Very Good;7;960;760;0;1760;5525
405000;3;2;2470;9620;1;N;1;Good;7;1570;900;0;2600;9620
375000;3;2;1580;5725;2;N;0;Average;7;1580;0;0;1510;5725
285000;3;1;1440;4268;1;N;0;Average;7;1040;400;0;1370;4268
535000;3;2;2050;6648;1;N;0;Average;7;1230;820;0;1760;7200
178500;2;1;740;6460;1;N;0;Average;6;740;0;0;1170;6975
350000;3;2;1090;5003;1;N;0;Average;7;1090;0;0;1540;5279
940000;4;3;3270;9231;2;N;0;Average;10;3270;0;0;3380;10154
328950;4;2;2550;8976;1;N;0;Very Good;7;1300;1250;0;2220;9477
550000;3;2;2720;62310;1;N;0;Average;8;2040;680;0;2770;204296
499950;3;1;1870;4984;1;N;0;Average;7;1120;750;0;1650;5750
674725;4;2;2700;10160;2;N;0;Average;9;2700;0;0;2760;9219
375000;3;2;2000;7294;1;N;0;Average;7;1520;480;0;2000;6000
250000;5;2;2190;8250;1;N;2;Average;7;1190;1000;0;2570;8250
390000;4;2;2290;9200;1.5;N;0;Average;7;2290;0;0;2140;9200
402500;3;1;1290;4000;1.5;N;0;Average;7;1290;0;0;1160;5040
201000;3;1;1010;25277;1;N;0;Very Good;5;1010;0;0;1570;213879
1108000;4;2;3320;9380;2;N;3;Average;10;3320;0;0;2870;11779
790000;3;2;2390;4452;2;N;1;Average;9;1790;600;0;2610;5000
305000;6;2;1900;8240;1;N;0;Fair;7;1200;700;0;1900;8240
1191000;5;2;2710;14989;1;N;0;Average;8;1720;990;0;3180;16624
4e+05;3;2;2180;7508;1;N;0;Good;7;1420;760;0;1900;7818
360000;3;2;1255;1113;3;N;0;Average;8;1255;0;0;1010;1038
224000;3;2;1560;7300;1;N;0;Good;7;1040;520;0;1460;7910
350000;4;2;1780;10416;1;N;0;Very Good;7;1060;720;0;1780;9975
492000;2;1;880;2970;1;N;0;Average;7;880;0;0;1370;3060
185000;3;1;1510;17040;1;N;0;Good;6;1510;0;0;1520;14000
1127000;4;2;3160;8281;2;N;0;Good;9;3160;0;0;3000;8281
609000;4;4;3990;11270;2;N;3;Average;9;2930;1060;0;1980;11328
643500;6;5;3600;3960;2;N;0;Average;7;2400;1200;0;1450;4600
335000;4;2;1750;8476;1;N;0;Good;7;1240;510;0;1660;7875
216650;3;4;1540;1427;2;N;0;Average;7;1360;180;0;1220;4000
293000;3;2;1910;3481;2;N;0;Average;8;1910;0;0;1714;3177
1052000;3;1;1860;44431;1;N;0;Good;6;1860;0;0;2000;44431
5e+05;4;3;2570;9104;2;N;2;Average;7;2570;0;0;1630;4950
858450;3;4;3840;9751;2;N;0;Average;10;3840;0;0;3230;7189
539000;3;2;1740;12000;2;N;0;Average;9;1740;0;0;2580;12224
365000;2;2;1200;6380;1;N;0;Average;7;1200;0;0;1290;6598
450000;3;2;2530;8116;2;N;0;Average;8;2530;0;0;2280;8791
572000;4;3;2700;7992;2;N;0;Average;9;2700;0;0;2840;7992
8e+05;3;2;2080;75794;1;N;0;Average;7;2080;0;0;1870;11020
180000;3;1;940;11055;1.5;N;0;Good;7;940;0;0;1420;9100
194820;3;2;1100;32700;1;N;0;Average;7;1100;0;0;1616;32700
490000;8;5;2800;2580;2;N;0;Average;8;1880;920;0;1800;2580
430000;3;2;1810;7300;1;N;0;Good;7;1240;570;0;1460;7560
416000;3;1;1110;12150;1;N;0;Good;7;1110;0;0;1490;8200
579000;2;2;1870;6275;1;N;0;Average;8;1870;0;0;1670;5200
265000;3;2;1530;6000;2;N;0;Good;7;1530;0;0;1360;6000
513000;4;2;2000;5684;2;N;0;Average;8;2000;0;0;2210;7066
937000;3;2;2450;2691;2;N;0;Average;8;1750;700;0;1760;3573
699000;4;2;3230;40319;2;N;0;Good;10;3230;0;0;2990;40234
490000;3;2;1770;7508;1;N;0;Average;7;1270;500;0;1690;8880
541500;3;2;2320;55847;1;N;2;Good;8;2320;0;0;2400;26112
219950;3;2;1210;5200;1;N;0;Very Good;6;1210;0;0;1120;5200
134000;2;2;980;5000;2;N;0;Average;7;980;0;2003;1040;5000
645000;4;2;2070;8720;1;N;0;Very Good;8;1360;710;0;2180;8510
452500;3;2;2240;7791;2;N;0;Average;7;2240;0;0;2480;5018
590000;3;2;2180;6120;1;N;2;Average;8;1380;800;0;2020;6122
685000;3;3;3150;219978;2;N;0;Good;9;3000;150;0;3180;218235
279000;3;2;1750;9623;1;N;0;Average;7;1150;600;0;1820;9623
280000;4;2;2250;16000;1;N;0;Average;8;1450;800;0;1930;16000
775000;3;2;2890;8470;2;N;0;Average;10;2890;0;0;3000;8879
420000;3;2;2720;8622;2;N;0;Average;8;2720;0;0;1950;8603
505000;3;2;1110;8375;1;N;0;Very Good;7;1110;0;0;1410;7734
2e+05;3;1;2120;31564;1;N;0;Average;7;1220;900;0;1790;11571
1695000;5;5;3940;7067;2;N;0;Average;10;3230;710;0;1910;7735
411000;3;2;1490;9844;1;N;0;Good;7;1190;300;0;1840;10150
1545000;4;2;2640;3000;2;N;0;Average;7;2080;560;0;1910;3000
511718;2;2;1700;5000;1;N;0;Average;6;850;850;0;1690;5000
852500;4;2;3480;6315;2;N;0;Average;9;2360;1120;0;3620;5233
239000;2;1;1210;9375;1;N;1;Good;7;1210;0;0;1680;8400
664000;6;2;3190;12196;2;N;0;Good;8;3190;0;0;2790;13068
174500;2;2;1240;2689;2;N;0;Average;7;1240;0;0;1430;3609
1250000;4;2;3700;21755;1;N;4;Average;11;2620;1080;0;3480;13786
306500;2;2;1310;10200;1;N;0;Good;6;1310;0;0;1500;7200
190000;3;1;1040;8910;1;N;0;Average;6;1040;0;0;1330;9720
305000;3;2;1610;3516;2;N;0;Average;8;1610;0;0;1610;3056
379000;4;2;2570;10155;2;N;0;Average;9;2570;0;0;2770;10155
749950;3;2;1800;5700;1;N;0;Good;8;1000;800;0;1680;5350
695000;4;2;2961;12146;2;N;0;Average;9;2961;0;0;2620;17749
921000;3;2;2380;11200;1;N;0;Good;8;2380;0;0;2010;11200
733000;4;2;1930;3876;1.5;N;0;Very Good;7;1450;480;0;1280;3825
2537000;4;3;3710;20000;2;N;2;Very Good;10;2760;950;0;3970;20000
320000;4;2;1890;43560;1;N;0;Good;8;1890;0;0;2376;5820
375000;4;2;2070;9822;1;N;0;Very Good;7;2070;0;0;1300;9572
206325;5;2;1720;10202;1.5;N;0;Average;7;1720;0;0;1720;8478
382000;2;2;1350;2560;1;N;0;Good;8;1350;0;0;1800;2560
90000;3;1;980;2490;2;N;0;Good;6;980;0;0;980;3154
